az;el;distance
128.00;30.00;114
130.00;30.00;119
132.00;30.00;1
134.00;30.00;119
136.00;30.00;102
138.00;30.00;112
140.00;30.00;151
142.00;30.00;146
144.00;30.00;149
146.00;30.00;154
148.00;30.00;162
150.00;30.00;171
152.00;30.00;177
154.00;30.00;169
156.00;30.00;165
158.00;30.00;163
160.00;30.00;162
162.00;30.00;158
164.00;30.00;157
166.00;30.00;156
168.00;30.00;156
170.00;30.00;156
172.00;30.00;158
174.00;30.00;158
176.00;30.00;158
178.00;30.00;158
180.00;30.00;157
0.00;31.00;171
2.00;31.00;162
4.00;31.00;157
6.00;31.00;154
8.00;31.00;156
10.00;31.00;156
12.00;31.00;155
14.00;31.00;158
16.00;31.00;174
18.00;31.00;169
20.00;31.00;169
22.00;31.00;161
24.00;31.00;146
26.00;31.00;134
28.00;31.00;133
30.00;31.00;123
32.00;31.00;118
34.00;31.00;117
36.00;31.00;121
38.00;31.00;124
40.00;31.00;123
42.00;31.00;122
44.00;31.00;113
46.00;31.00;102
48.00;31.00;100
50.00;31.00;98
52.00;31.00;100
54.00;31.00;101
56.00;31.00;103
58.00;31.00;103
60.00;31.00;104
62.00;31.00;101
64.00;31.00;99
66.00;31.00;99
68.00;31.00;101
70.00;31.00;98
72.00;31.00;98
74.00;31.00;95
76.00;31.00;90
78.00;31.00;87
80.00;31.00;86
82.00;31.00;93
84.00;31.00;90
86.00;31.00;90
88.00;31.00;91
90.00;31.00;91
92.00;31.00;91
94.00;31.00;91
96.00;31.00;91
98.00;31.00;91
100.00;31.00;90
102.00;31.00;92
104.00;31.00;93
106.00;31.00;94
108.00;31.00;94
110.00;31.00;98
112.00;31.00;97
114.00;31.00;98
116.00;31.00;100
118.00;31.00;103
120.00;31.00;105
122.00;31.00;108
124.00;31.00;110
126.00;31.00;113
128.00;31.00;115
130.00;31.00;121
132.00;31.00;1
134.00;31.00;131
136.00;31.00;134
138.00;31.00;139
140.00;31.00;140
142.00;31.00;146
144.00;31.00;151
146.00;31.00;157
148.00;31.00;163
150.00;31.00;171
152.00;31.00;180
154.00;31.00;170
156.00;31.00;167
158.00;31.00;164
160.00;31.00;162
162.00;31.00;161
164.00;31.00;158
166.00;31.00;155
168.00;31.00;152
170.00;31.00;156
172.00;31.00;153
174.00;31.00;149
176.00;31.00;149
178.00;31.00;151
180.00;31.00;154
0.00;32.00;173
2.00;32.00;163
4.00;32.00;148
6.00;32.00;149
8.00;32.00;156
10.00;32.00;161
12.00;32.00;162
14.00;32.00;162
16.00;32.00;165
18.00;32.00;165
20.00;32.00;162
22.00;32.00;164
24.00;32.00;152
26.00;32.00;134
28.00;32.00;136
30.00;32.00;126
32.00;32.00;121
34.00;32.00;119
36.00;32.00;123
38.00;32.00;126
40.00;32.00;128
42.00;32.00;124
44.00;32.00;116
46.00;32.00;104
48.00;32.00;101
50.00;32.00;99
52.00;32.00;102
54.00;32.00;103
56.00;32.00;105
58.00;32.00;105
60.00;32.00;104
62.00;32.00;102
64.00;32.00;100
66.00;32.00;99
68.00;32.00;99
70.00;32.00;100
72.00;32.00;99
74.00;32.00;96
76.00;32.00;92
78.00;32.00;87
80.00;32.00;87
82.00;32.00;95
84.00;32.00;91
86.00;32.00;90
88.00;32.00;92
90.00;32.00;91
92.00;32.00;91
94.00;32.00;92
96.00;32.00;91
98.00;32.00;92
100.00;32.00;92
102.00;32.00;93
104.00;32.00;94
106.00;32.00;95
108.00;32.00;97
110.00;32.00;97
112.00;32.00;99
114.00;32.00;101
116.00;32.00;103
118.00;32.00;105
120.00;32.00;107
122.00;32.00;109
124.00;32.00;112
126.00;32.00;115
128.00;32.00;117
130.00;32.00;120
132.00;32.00;137
134.00;32.00;136
136.00;32.00;135
138.00;32.00;138
140.00;32.00;142
142.00;32.00;148
144.00;32.00;154
146.00;32.00;160
148.00;32.00;167
150.00;32.00;175
152.00;32.00;184
154.00;32.00;174
156.00;32.00;170
158.00;32.00;166
160.00;32.00;165
162.00;32.00;163
164.00;32.00;162
166.00;32.00;159
168.00;32.00;156
170.00;32.00;157
172.00;32.00;157
174.00;32.00;152
176.00;32.00;150
178.00;32.00;152
180.00;32.00;155
0.00;33.00;168
2.00;33.00;160
4.00;33.00;149
6.00;33.00;150
8.00;33.00;158
10.00;33.00;159
12.00;33.00;158
14.00;33.00;158
16.00;33.00;159
18.00;33.00;156
20.00;33.00;159
22.00;33.00;170
24.00;33.00;156
26.00;33.00;135
28.00;33.00;137
30.00;33.00;132
32.00;33.00;124
34.00;33.00;122
36.00;33.00;126
38.00;33.00;129
40.00;33.00;128
42.00;33.00;126
44.00;33.00;116
46.00;33.00;107
48.00;33.00;103
50.00;33.00;101
52.00;33.00;102
54.00;33.00;104
56.00;33.00;106
58.00;33.00;105
60.00;33.00;105
62.00;33.00;104
64.00;33.00;101
66.00;33.00;100
68.00;33.00;101
70.00;33.00;101
72.00;33.00;101
74.00;33.00;96
76.00;33.00;91
78.00;33.00;87
80.00;33.00;88
82.00;33.00;98
84.00;33.00;92
86.00;33.00;91
88.00;33.00;92
90.00;33.00;92
92.00;33.00;93
94.00;33.00;93
96.00;33.00;93
98.00;33.00;93
100.00;33.00;93
102.00;33.00;94
104.00;33.00;95
106.00;33.00;97
108.00;33.00;98
110.00;33.00;99
112.00;33.00;100
114.00;33.00;103
116.00;33.00;105
118.00;33.00;107
120.00;33.00;109
122.00;33.00;111
124.00;33.00;113
126.00;33.00;115
128.00;33.00;118
130.00;33.00;121
132.00;33.00;128
134.00;33.00;130
136.00;33.00;135
138.00;33.00;140
140.00;33.00;145
142.00;33.00;152
144.00;33.00;157
146.00;33.00;163
148.00;33.00;168
150.00;33.00;177
152.00;33.00;186
154.00;33.00;182
156.00;33.00;184
158.00;33.00;174
160.00;33.00;168
162.00;33.00;167
164.00;33.00;164
166.00;33.00;161
168.00;33.00;160
170.00;33.00;167
172.00;33.00;158
174.00;33.00;155
176.00;33.00;155
178.00;33.00;155
180.00;33.00;160
0.00;34.00;154
2.00;34.00;154
4.00;34.00;153
6.00;34.00;154
8.00;34.00;155
10.00;34.00;156
12.00;34.00;158
14.00;34.00;155
16.00;34.00;153
18.00;34.00;159
20.00;34.00;161
22.00;34.00;168
24.00;34.00;161
26.00;34.00;137
28.00;34.00;138
30.00;34.00;130
32.00;34.00;128
34.00;34.00;124
36.00;34.00;127
38.00;34.00;130
40.00;34.00;129
42.00;34.00;128
44.00;34.00;120
46.00;34.00;106
48.00;34.00;105
50.00;34.00;103
52.00;34.00;103
54.00;34.00;106
56.00;34.00;107
58.00;34.00;107
60.00;34.00;107
62.00;34.00;104
64.00;34.00;102
66.00;34.00;101
68.00;34.00;103
70.00;34.00;102
72.00;34.00;102
74.00;34.00;96
76.00;34.00;92
78.00;34.00;88
80.00;34.00;87
82.00;34.00;97
84.00;34.00;93
86.00;34.00;93
88.00;34.00;93
90.00;34.00;94
92.00;34.00;93
94.00;34.00;93
96.00;34.00;95
98.00;34.00;94
100.00;34.00;95
102.00;34.00;96
104.00;34.00;97
106.00;34.00;99
108.00;34.00;100
110.00;34.00;101
112.00;34.00;103
114.00;34.00;105
116.00;34.00;106
118.00;34.00;108
120.00;34.00;110
122.00;34.00;112
124.00;34.00;115
126.00;34.00;117
128.00;34.00;119
130.00;34.00;123
132.00;34.00;128
134.00;34.00;132
136.00;34.00;136
138.00;34.00;141
140.00;34.00;147
142.00;34.00;153
144.00;34.00;159
146.00;34.00;164
148.00;34.00;169
150.00;34.00;180
152.00;34.00;190
154.00;34.00;184
156.00;34.00;183
158.00;34.00;183
160.00;34.00;181
162.00;34.00;170
164.00;34.00;165
166.00;34.00;163
168.00;34.00;162
170.00;34.00;165
172.00;34.00;161
174.00;34.00;160
176.00;34.00;159
178.00;34.00;158
180.00;34.00;169
0.00;35.00;153
2.00;35.00;151
4.00;35.00;151
6.00;35.00;154
8.00;35.00;150
10.00;35.00;147
12.00;35.00;147
14.00;35.00;152
16.00;35.00;155
18.00;35.00;162
20.00;35.00;164
22.00;35.00;172
24.00;35.00;164
26.00;35.00;139
28.00;35.00;141
30.00;35.00;136
32.00;35.00;130
34.00;35.00;127
36.00;35.00;129
38.00;35.00;133
40.00;35.00;131
42.00;35.00;131
44.00;35.00;123
46.00;35.00;115
48.00;35.00;104
50.00;35.00;104
52.00;35.00;105
54.00;35.00;106
56.00;35.00;108
58.00;35.00;108
60.00;35.00;109
62.00;35.00;106
64.00;35.00;104
66.00;35.00;103
68.00;35.00;103
70.00;35.00;102
72.00;35.00;103
74.00;35.00;97
76.00;35.00;93
78.00;35.00;90
80.00;35.00;90
82.00;35.00;99
84.00;35.00;96
86.00;35.00;95
88.00;35.00;95
90.00;35.00;95
92.00;35.00;95
94.00;35.00;96
96.00;35.00;96
98.00;35.00;96
100.00;35.00;97
102.00;35.00;98
104.00;35.00;100
106.00;35.00;100
108.00;35.00;102
110.00;35.00;104
112.00;35.00;105
114.00;35.00;106
116.00;35.00;108
118.00;35.00;109
120.00;35.00;112
122.00;35.00;114
124.00;35.00;117
126.00;35.00;118
128.00;35.00;121
130.00;35.00;127
132.00;35.00;131
134.00;35.00;135
136.00;35.00;139
138.00;35.00;142
140.00;35.00;149
142.00;35.00;157
144.00;35.00;161
146.00;35.00;166
148.00;35.00;172
150.00;35.00;184
152.00;35.00;192
154.00;35.00;187
156.00;35.00;209
158.00;35.00;183
160.00;35.00;176
162.00;35.00;173
164.00;35.00;174
166.00;35.00;172
168.00;35.00;169
170.00;35.00;170
172.00;35.00;162
174.00;35.00;162
176.00;35.00;161
178.00;35.00;161
180.00;35.00;172
0.00;36.00;143
2.00;36.00;146
4.00;36.00;153
6.00;36.00;155
8.00;36.00;149
10.00;36.00;148
12.00;36.00;151
14.00;36.00;157
16.00;36.00;158
18.00;36.00;164
20.00;36.00;165
22.00;36.00;172
24.00;36.00;166
26.00;36.00;144
28.00;36.00;145
30.00;36.00;140
32.00;36.00;133
34.00;36.00;129
36.00;36.00;132
38.00;36.00;135
40.00;36.00;135
42.00;36.00;134
44.00;36.00;128
46.00;36.00;120
48.00;36.00;109
50.00;36.00;106
52.00;36.00;108
54.00;36.00;109
56.00;36.00;112
58.00;36.00;111
60.00;36.00;111
62.00;36.00;109
64.00;36.00;105
66.00;36.00;105
68.00;36.00;106
70.00;36.00;105
72.00;36.00;105
74.00;36.00;98
76.00;36.00;94
78.00;36.00;91
80.00;36.00;90
82.00;36.00;102
84.00;36.00;98
86.00;36.00;98
88.00;36.00;97
90.00;36.00;98
92.00;36.00;98
94.00;36.00;98
96.00;36.00;98
98.00;36.00;98
100.00;36.00;100
102.00;36.00;101
104.00;36.00;103
106.00;36.00;104
108.00;36.00;105
110.00;36.00;105
112.00;36.00;107
114.00;36.00;109
116.00;36.00;111
118.00;36.00;112
120.00;36.00;114
122.00;36.00;116
124.00;36.00;119
126.00;36.00;121
128.00;36.00;125
130.00;36.00;129
132.00;36.00;133
134.00;36.00;138
136.00;36.00;142
138.00;36.00;146
140.00;36.00;153
142.00;36.00;160
144.00;36.00;164
146.00;36.00;170
148.00;36.00;177
150.00;36.00;189
152.00;36.00;196
154.00;36.00;189
156.00;36.00;206
158.00;36.00;212
160.00;36.00;195
162.00;36.00;191
164.00;36.00;188
166.00;36.00;169
168.00;36.00;169
170.00;36.00;168
172.00;36.00;167
174.00;36.00;165
176.00;36.00;162
178.00;36.00;162
180.00;36.00;164
0.00;37.00;146
2.00;37.00;148
4.00;37.00;154
6.00;37.00;158
8.00;37.00;155
10.00;37.00;152
12.00;37.00;154
14.00;37.00;159
16.00;37.00;161
18.00;37.00;167
20.00;37.00;169
22.00;37.00;177
24.00;37.00;170
26.00;37.00;146
28.00;37.00;149
30.00;37.00;143
32.00;37.00;134
34.00;37.00;130
36.00;37.00;134
38.00;37.00;138
40.00;37.00;137
42.00;37.00;136
44.00;37.00;129
46.00;37.00;122
48.00;37.00;111
50.00;37.00;107
52.00;37.00;109
54.00;37.00;111
56.00;37.00;112
58.00;37.00;111
60.00;37.00;113
62.00;37.00;110
64.00;37.00;108
66.00;37.00;106
68.00;37.00;107
70.00;37.00;107
72.00;37.00;108
74.00;37.00;100
76.00;37.00;94
78.00;37.00;93
80.00;37.00;91
82.00;37.00;104
84.00;37.00;100
86.00;37.00;99
88.00;37.00;100
90.00;37.00;100
92.00;37.00;100
94.00;37.00;100
96.00;37.00;100
98.00;37.00;101
100.00;37.00;102
102.00;37.00;103
104.00;37.00;104
106.00;37.00;105
108.00;37.00;107
110.00;37.00;108
112.00;37.00;109
114.00;37.00;110
116.00;37.00;112
118.00;37.00;113
120.00;37.00;116
122.00;37.00;118
124.00;37.00;120
126.00;37.00;123
128.00;37.00;126
130.00;37.00;132
132.00;37.00;135
134.00;37.00;140
136.00;37.00;144
138.00;37.00;148
140.00;37.00;156
142.00;37.00;163
144.00;37.00;167
146.00;37.00;171
148.00;37.00;179
150.00;37.00;192
152.00;37.00;197
154.00;37.00;195
156.00;37.00;205
158.00;37.00;210
160.00;37.00;204
162.00;37.00;197
164.00;37.00;192
166.00;37.00;170
168.00;37.00;171
170.00;37.00;168
172.00;37.00;170
174.00;37.00;167
176.00;37.00;165
178.00;37.00;165
180.00;37.00;163
0.00;38.00;149
2.00;38.00;153
4.00;38.00;160
6.00;38.00;162
8.00;38.00;158
10.00;38.00;156
12.00;38.00;158
14.00;38.00;161
16.00;38.00;164
18.00;38.00;169
20.00;38.00;170
22.00;38.00;179
24.00;38.00;172
26.00;38.00;150
28.00;38.00;152
30.00;38.00;149
32.00;38.00;137
34.00;38.00;133
36.00;38.00;136
38.00;38.00;140
40.00;38.00;139
42.00;38.00;139
44.00;38.00;131
46.00;38.00;127
48.00;38.00;113
50.00;38.00;110
52.00;38.00;110
54.00;38.00;112
56.00;38.00;115
58.00;38.00;114
60.00;38.00;115
62.00;38.00;113
64.00;38.00;109
66.00;38.00;108
68.00;38.00;109
70.00;38.00;107
72.00;38.00;109
74.00;38.00;101
76.00;38.00;96
78.00;38.00;93
80.00;38.00;93
82.00;38.00;106
84.00;38.00;101
86.00;38.00;101
88.00;38.00;102
90.00;38.00;102
92.00;38.00;102
94.00;38.00;102
96.00;38.00;104
98.00;38.00;103
100.00;38.00;104
102.00;38.00;105
104.00;38.00;107
106.00;38.00;108
108.00;38.00;109
110.00;38.00;110
112.00;38.00;111
114.00;38.00;113
116.00;38.00;113
118.00;38.00;116
120.00;38.00;118
122.00;38.00;120
124.00;38.00;123
126.00;38.00;126
128.00;38.00;129
130.00;38.00;134
132.00;38.00;139
134.00;38.00;143
136.00;38.00;148
138.00;38.00;152
140.00;38.00;159
142.00;38.00;165
144.00;38.00;169
146.00;38.00;175
148.00;38.00;183
150.00;38.00;195
152.00;38.00;202
154.00;38.00;196
156.00;38.00;202
158.00;38.00;203
160.00;38.00;203
162.00;38.00;202
164.00;38.00;201
166.00;38.00;174
168.00;38.00;174
170.00;38.00;172
172.00;38.00;174
174.00;38.00;170
176.00;38.00;167
178.00;38.00;168
180.00;38.00;165
0.00;39.00;154
2.00;39.00;159
4.00;39.00;162
6.00;39.00;164
8.00;39.00;159
10.00;39.00;160
12.00;39.00;162
14.00;39.00;163
16.00;39.00;166
18.00;39.00;171
20.00;39.00;174
22.00;39.00;181
24.00;39.00;176
26.00;39.00;153
28.00;39.00;156
30.00;39.00;151
32.00;39.00;140
34.00;39.00;136
36.00;39.00;140
38.00;39.00;144
40.00;39.00;142
42.00;39.00;141
44.00;39.00;133
46.00;39.00;129
48.00;39.00;116
50.00;39.00;112
52.00;39.00;113
54.00;39.00;115
56.00;39.00;118
58.00;39.00;117
60.00;39.00;118
62.00;39.00;116
64.00;39.00;111
66.00;39.00;110
68.00;39.00;111
70.00;39.00;110
72.00;39.00;111
74.00;39.00;103
76.00;39.00;99
78.00;39.00;95
80.00;39.00;96
82.00;39.00;108
84.00;39.00;104
86.00;39.00;104
88.00;39.00;104
90.00;39.00;105
92.00;39.00;105
94.00;39.00;105
96.00;39.00;106
98.00;39.00;105
100.00;39.00;107
102.00;39.00;108
104.00;39.00;108
106.00;39.00;110
108.00;39.00;111
110.00;39.00;111
112.00;39.00;113
114.00;39.00;114
116.00;39.00;116
118.00;39.00;118
120.00;39.00;121
122.00;39.00;123
124.00;39.00;125
126.00;39.00;130
128.00;39.00;133
130.00;39.00;137
132.00;39.00;142
134.00;39.00;146
136.00;39.00;151
138.00;39.00;156
140.00;39.00;162
142.00;39.00;168
144.00;39.00;173
146.00;39.00;179
148.00;39.00;187
150.00;39.00;190
152.00;39.00;185
154.00;39.00;193
156.00;39.00;198
158.00;39.00;195
160.00;39.00;197
162.00;39.00;197
164.00;39.00;197
166.00;39.00;177
168.00;39.00;178
170.00;39.00;177
172.00;39.00;176
174.00;39.00;173
176.00;39.00;170
178.00;39.00;173
180.00;39.00;167
0.00;40.00;157
2.00;40.00;160
4.00;40.00;165
6.00;40.00;168
8.00;40.00;163
10.00;40.00;161
12.00;40.00;162
14.00;40.00;166
16.00;40.00;170
18.00;40.00;187
20.00;40.00;197
22.00;40.00;187
24.00;40.00;180
26.00;40.00;159
28.00;40.00;161
30.00;40.00;155
32.00;40.00;145
34.00;40.00;139
36.00;40.00;143
38.00;40.00;146
40.00;40.00;147
42.00;40.00;145
44.00;40.00;136
46.00;40.00;131
48.00;40.00;121
50.00;40.00;116
52.00;40.00;114
54.00;40.00;118
56.00;40.00;121
58.00;40.00;120
60.00;40.00;121
62.00;40.00;118
64.00;40.00;113
66.00;40.00;113
68.00;40.00;114
70.00;40.00;112
72.00;40.00;113
74.00;40.00;106
76.00;40.00;99
78.00;40.00;98
80.00;40.00;98
82.00;40.00;111
84.00;40.00;107
86.00;40.00;107
88.00;40.00;107
90.00;40.00;107
92.00;40.00;107
94.00;40.00;107
96.00;40.00;108
98.00;40.00;109
100.00;40.00;108
102.00;40.00;110
104.00;40.00;111
106.00;40.00;112
108.00;40.00;114
110.00;40.00;114
112.00;40.00;115
114.00;40.00;117
116.00;40.00;118
118.00;40.00;119
120.00;40.00;123
122.00;40.00;126
124.00;40.00;129
126.00;40.00;132
128.00;40.00;136
130.00;40.00;140
132.00;40.00;143
134.00;40.00;149
136.00;40.00;154
138.00;40.00;159
140.00;40.00;165
142.00;40.00;171
144.00;40.00;176
146.00;40.00;182
148.00;40.00;191
150.00;40.00;195
152.00;40.00;182
154.00;40.00;190
156.00;40.00;210
158.00;40.00;207
160.00;40.00;203
162.00;40.00;193
164.00;40.00;191
166.00;40.00;182
168.00;40.00;188
170.00;40.00;186
172.00;40.00;184
174.00;40.00;177
176.00;40.00;175
178.00;40.00;175
180.00;40.00;169
0.00;41.00;160
2.00;41.00;162
4.00;41.00;169
6.00;41.00;170
8.00;41.00;167
10.00;41.00;163
12.00;41.00;163
14.00;41.00;169
16.00;41.00;176
18.00;41.00;208
20.00;41.00;208
22.00;41.00;195
24.00;41.00;181
26.00;41.00;160
28.00;41.00;162
30.00;41.00;158
32.00;41.00;148
34.00;41.00;140
36.00;41.00;144
38.00;41.00;149
40.00;41.00;148
42.00;41.00;147
44.00;41.00;138
46.00;41.00;134
48.00;41.00;124
50.00;41.00;118
52.00;41.00;117
54.00;41.00;119
56.00;41.00;121
58.00;41.00;124
60.00;41.00;122
62.00;41.00;120
64.00;41.00;113
66.00;41.00;114
68.00;41.00;115
70.00;41.00;114
72.00;41.00;117
74.00;41.00;107
76.00;41.00;101
78.00;41.00;99
80.00;41.00;99
82.00;41.00;113
84.00;41.00;109
86.00;41.00;109
88.00;41.00;109
90.00;41.00;109
92.00;41.00;109
94.00;41.00;109
96.00;41.00;110
98.00;41.00;111
100.00;41.00;111
102.00;41.00;112
104.00;41.00;113
106.00;41.00;114
108.00;41.00;116
110.00;41.00;116
112.00;41.00;117
114.00;41.00;119
116.00;41.00;120
118.00;41.00;123
120.00;41.00;128
122.00;41.00;129
124.00;41.00;132
126.00;41.00;136
128.00;41.00;139
130.00;41.00;142
132.00;41.00;146
134.00;41.00;153
136.00;41.00;158
138.00;41.00;162
140.00;41.00;167
142.00;41.00;173
144.00;41.00;180
146.00;41.00;186
148.00;41.00;194
150.00;41.00;204
152.00;41.00;206
154.00;41.00;221
156.00;41.00;215
158.00;41.00;212
160.00;41.00;218
162.00;41.00;210
164.00;41.00;197
166.00;41.00;192
168.00;41.00;189
170.00;41.00;189
172.00;41.00;189
174.00;41.00;189
176.00;41.00;182
178.00;41.00;187
180.00;41.00;174
0.00;42.00;162
2.00;42.00;167
4.00;42.00;171
6.00;42.00;175
8.00;42.00;173
10.00;42.00;166
12.00;42.00;168
14.00;42.00;180
16.00;42.00;201
18.00;42.00;213
20.00;42.00;213
22.00;42.00;199
24.00;42.00;185
26.00;42.00;166
28.00;42.00;166
30.00;42.00;166
32.00;42.00;150
34.00;42.00;144
36.00;42.00;148
38.00;42.00;153
40.00;42.00;151
42.00;42.00;150
44.00;42.00;143
46.00;42.00;135
48.00;42.00;133
50.00;42.00;121
52.00;42.00;120
54.00;42.00;123
56.00;42.00;125
58.00;42.00;125
60.00;42.00;126
62.00;42.00;124
64.00;42.00;118
66.00;42.00;117
68.00;42.00;119
70.00;42.00;117
72.00;42.00;119
74.00;42.00;110
76.00;42.00;102
78.00;42.00;101
80.00;42.00;103
82.00;42.00;114
84.00;42.00;113
86.00;42.00;111
88.00;42.00;112
90.00;42.00;112
92.00;42.00;111
94.00;42.00;112
96.00;42.00;112
98.00;42.00;114
100.00;42.00;113
102.00;42.00;115
104.00;42.00;115
106.00;42.00;117
108.00;42.00;118
110.00;42.00;119
112.00;42.00;120
114.00;42.00;122
116.00;42.00;123
118.00;42.00;125
120.00;42.00;128
122.00;42.00;131
124.00;42.00;135
126.00;42.00;137
128.00;42.00;141
130.00;42.00;144
132.00;42.00;150
134.00;42.00;155
136.00;42.00;159
138.00;42.00;164
140.00;42.00;170
142.00;42.00;177
144.00;42.00;183
146.00;42.00;191
148.00;42.00;198
150.00;42.00;208
152.00;42.00;218
154.00;42.00;225
156.00;42.00;218
158.00;42.00;217
160.00;42.00;231
162.00;42.00;221
164.00;42.00;210
166.00;42.00;208
168.00;42.00;205
170.00;42.00;192
172.00;42.00;191
174.00;42.00;186
176.00;42.00;185
178.00;42.00;183
180.00;42.00;177
0.00;43.00;166
2.00;43.00;169
4.00;43.00;179
6.00;43.00;177
8.00;43.00;180
10.00;43.00;198
12.00;43.00;183
14.00;43.00;196
16.00;43.00;220
18.00;43.00;215
20.00;43.00;216
22.00;43.00;202
24.00;43.00;187
26.00;43.00;176
28.00;43.00;168
30.00;43.00;167
32.00;43.00;155
34.00;43.00;147
36.00;43.00;150
38.00;43.00;156
40.00;43.00;156
42.00;43.00;153
44.00;43.00;146
46.00;43.00;139
48.00;43.00;137
50.00;43.00;125
52.00;43.00;121
54.00;43.00;123
56.00;43.00;128
58.00;43.00;128
60.00;43.00;128
62.00;43.00;128
64.00;43.00;118
66.00;43.00;118
68.00;43.00;119
70.00;43.00;118
72.00;43.00;120
74.00;43.00;111
76.00;43.00;104
78.00;43.00;100
80.00;43.00;104
82.00;43.00;117
84.00;43.00;114
86.00;43.00;113
88.00;43.00;112
90.00;43.00;112
92.00;43.00;114
94.00;43.00;115
96.00;43.00;115
98.00;43.00;116
100.00;43.00;116
102.00;43.00;117
104.00;43.00;118
106.00;43.00;119
108.00;43.00;120
110.00;43.00;120
112.00;43.00;123
114.00;43.00;125
116.00;43.00;126
118.00;43.00;130
120.00;43.00;132
122.00;43.00;136
124.00;43.00;139
126.00;43.00;141
128.00;43.00;144
130.00;43.00;148
132.00;43.00;152
134.00;43.00;158
136.00;43.00;163
138.00;43.00;167
140.00;43.00;173
142.00;43.00;180
144.00;43.00;188
146.00;43.00;192
148.00;43.00;201
150.00;43.00;212
152.00;43.00;221
154.00;43.00;228
156.00;43.00;230
158.00;43.00;229
160.00;43.00;230
162.00;43.00;230
164.00;43.00;229
166.00;43.00;223
168.00;43.00;221
170.00;43.00;214
172.00;43.00;207
174.00;43.00;196
176.00;43.00;184
178.00;43.00;183
180.00;43.00;183
0.00;44.00;180
2.00;44.00;176
4.00;44.00;178
6.00;44.00;180
8.00;44.00;186
10.00;44.00;224
12.00;44.00;211
14.00;44.00;225
16.00;44.00;223
18.00;44.00;219
20.00;44.00;219
22.00;44.00;207
24.00;44.00;191
26.00;44.00;182
28.00;44.00;171
30.00;44.00;171
32.00;44.00;156
34.00;44.00;148
36.00;44.00;151
38.00;44.00;158
40.00;44.00;158
42.00;44.00;154
44.00;44.00;145
46.00;44.00;139
48.00;44.00;137
50.00;44.00;126
52.00;44.00;122
54.00;44.00;125
56.00;44.00;129
58.00;44.00;129
60.00;44.00;129
62.00;44.00;126
64.00;44.00;120
66.00;44.00;121
68.00;44.00;122
70.00;44.00;122
72.00;44.00;122
74.00;44.00;112
76.00;44.00;106
78.00;44.00;102
80.00;44.00;111
82.00;44.00;120
84.00;44.00;116
86.00;44.00;114
88.00;44.00;114
90.00;44.00;114
92.00;44.00;115
94.00;44.00;116
96.00;44.00;115
98.00;44.00;117
100.00;44.00;116
102.00;44.00;118
104.00;44.00;119
106.00;44.00;119
108.00;44.00;121
110.00;44.00;121
112.00;44.00;123
114.00;44.00;124
116.00;44.00;127
118.00;44.00;130
120.00;44.00;134
122.00;44.00;137
124.00;44.00;139
126.00;44.00;142
128.00;44.00;145
130.00;44.00;151
132.00;44.00;156
134.00;44.00;161
136.00;44.00;165
138.00;44.00;168
140.00;44.00;175
142.00;44.00;185
144.00;44.00;189
146.00;44.00;195
148.00;44.00;204
150.00;44.00;218
152.00;44.00;223
154.00;44.00;227
156.00;44.00;228
158.00;44.00;228
160.00;44.00;227
162.00;44.00;228
164.00;44.00;228
166.00;44.00;228
168.00;44.00;227
170.00;44.00;226
172.00;44.00;224
174.00;44.00;207
176.00;44.00;189
178.00;44.00;188
180.00;44.00;200
0.00;45.00;205
2.00;45.00;178
4.00;45.00;175
6.00;45.00;183
8.00;45.00;219
10.00;45.00;224
12.00;45.00;222
14.00;45.00;215
16.00;45.00;221
18.00;45.00;223
20.00;45.00;218
22.00;45.00;213
24.00;45.00;194
26.00;45.00;190
28.00;45.00;174
30.00;45.00;172
32.00;45.00;160
34.00;45.00;152
36.00;45.00;154
38.00;45.00;161
40.00;45.00;160
42.00;45.00;156
44.00;45.00;150
46.00;45.00;141
48.00;45.00;141
50.00;45.00;129
52.00;45.00;127
54.00;45.00;130
56.00;45.00;133
58.00;45.00;132
60.00;45.00;133
62.00;45.00;131
64.00;45.00;123
66.00;45.00;124
68.00;45.00;127
70.00;45.00;122
72.00;45.00;125
74.00;45.00;114
76.00;45.00;108
78.00;45.00;104
80.00;45.00;116
82.00;45.00;123
84.00;45.00;120
86.00;45.00;117
88.00;45.00;117
90.00;45.00;118
92.00;45.00;117
94.00;45.00;118
96.00;45.00;118
98.00;45.00;118
100.00;45.00;119
102.00;45.00;120
104.00;45.00;121
106.00;45.00;123
108.00;45.00;126
110.00;45.00;126
112.00;45.00;128
114.00;45.00;129
116.00;45.00;131
118.00;45.00;134
120.00;45.00;137
122.00;45.00;140
124.00;45.00;142
126.00;45.00;146
128.00;45.00;149
130.00;45.00;154
132.00;45.00;160
134.00;45.00;164
136.00;45.00;168
138.00;45.00;172
140.00;45.00;180
142.00;45.00;189
144.00;45.00;194
146.00;45.00;199
148.00;45.00;210
150.00;45.00;221
152.00;45.00;224
154.00;45.00;225
156.00;45.00;226
158.00;45.00;226
160.00;45.00;227
162.00;45.00;227
164.00;45.00;227
166.00;45.00;227
168.00;45.00;226
170.00;45.00;226
172.00;45.00;226
174.00;45.00;225
176.00;45.00;194
178.00;45.00;192
180.00;45.00;204
0.00;46.00;203
2.00;46.00;199
4.00;46.00;216
6.00;46.00;214
8.00;46.00;213
10.00;46.00;209
12.00;46.00;220
